id,project_id,repository_id,project_url,keyword
1,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,naiseus
2,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,naiset
3,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,naistentaudit
4,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,munasarjojen monirakkulatauti
5,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,leimautuminen (sosiologia)
6,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,potilaat
7,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,sukupuoli-identiteetti
8,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,sairaudet
9,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,stigma
10,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,terveydenhuolto
11,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,femininity
12,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,women
13,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,patients
14,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,diseases
15,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,gynaecology
16,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,women's health
17,1,11,https://services.fsd.tuni.fi/catalogue/FSD4042,medical care
18,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,lapset (ikäryhmät)
19,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,lähisuhdeväkivalta
20,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,perheväkivalta
21,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,selviytyminen
22,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,uhrit
23,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,nuoret
24,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,lapsuus
25,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,Children
26,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,Domestic violence
27,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,Family environment
28,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,Crime victims
29,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,Childhood
30,2,11,https://services.fsd.tuni.fi/catalogue/FSD3934,Adolescents
31,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,ajankäyttö
32,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,COVID-19
33,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,epäasiallinen kohtelu
34,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,harrastukset
35,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,hyvinvointi
36,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,fyysinen aktiivisuus
37,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,järjestötoiminta
38,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,lapset (ikäryhmät)
39,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,liikunta
40,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,luonto
41,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,nuoret
42,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,vapaa-aika
43,3,11,https://services.fsd.tuni.fi/catalogue/FSD3992,vapaa-ajantoiminnat
44,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,ajankäyttö
45,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,epäasiallinen kohtelu
46,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,harrastukset
47,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,hyvinvointi
48,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,Internet
49,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,järjestötoiminta
50,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,kulttuuriharrastukset
51,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,lapset (ikäryhmät)
52,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,mediankäyttö
53,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,nuoret
54,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,ruutuaika
55,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,sosiaaliset suhteet
56,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,vapaa-aika
57,4,11,https://services.fsd.tuni.fi/catalogue/FSD3990,vapaa-ajantoiminnat
58,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,välityömarkkinat
59,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,työvalmennus
60,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,työllistäminen
61,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,työpajat
62,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,työtoiminta
63,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,kokemukset
64,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,kehittämisprojektit
65,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,työllistyminen
66,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,työttömät
67,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,vaikeasti työllistyvät
68,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,hankesuunnittelu
69,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,yhteistyö
70,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,tavoitteet
71,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,valmentajat
72,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,labour market
73,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,employment programmes
74,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,development programmes
75,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,employment
76,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,unemployed
77,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,cooperation
78,5,11,https://services.fsd.tuni.fi/catalogue/FSD3605,objectives
79,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,työvalmennus
80,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,työvoimapalvelut
81,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,työttömät
82,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,kuntouttava työtoiminta
83,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,sosiaalinen kuntoutus
84,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,ammatillinen kuntoutus
85,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,työllistäminen
86,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,työpajat
87,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,valmentajat
88,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,tavoitteet
89,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,elämäntilanne
90,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,vaikeasti työllistyvät
91,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,työkyky
92,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,retraining
93,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,unemployed
94,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,employment programmes
95,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,employment services
96,6,11,https://services.fsd.tuni.fi/catalogue/FSD3604,social skills
97,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,koulutus
98,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,työnhaku
99,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,ohjaus (neuvonta ja opastus)
100,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,ammatinvalinnanohjaus
101,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,oppilaanohjaus
102,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,uraohjaus
103,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,työvoimapalvelut
104,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,ohjaamot
105,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,nuoret
106,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,intersektionaalisuus
107,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,sosioekonominen asema
108,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,perhetausta
109,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,peruskoulu
110,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,tasa-arvo
111,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,vähemmistöt
112,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,education
113,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,adolescents
114,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,minorities
115,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,careers guidance
116,7,11,https://services.fsd.tuni.fi/catalogue/FSD3647,employment services
117,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,lapset (ikäryhmät)
118,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,vapaa-aika
119,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,harrastukset
120,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,fyysinen aktiivisuus
121,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,liikunta
122,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,liikuntaharrastus
123,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,urheilu
124,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,lapsuus
125,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,ajankäyttö
126,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,vapaa-ajantoiminnat
127,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,hyvinvointi
128,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,children
129,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,exercise (physical activity)
130,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,hobbies
131,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,sport
132,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,leisure time
133,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,leisure time activities
134,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,social life
135,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,childhood
136,8,11,https://services.fsd.tuni.fi/catalogue/FSD3534,well-being (health)
137,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,itsensä johtaminen
138,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,itseohjautuvuus
139,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,henkilöstöjohtaminen
140,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,asiantuntijaorganisaatiot
141,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,omatoimisuus
142,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,hyvinvointi
143,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,työhyvinvointi
144,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,työtyytyväisyys
145,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,työkyky
146,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,työviihtyvyys
147,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,johtajuus
148,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,job satisfaction
149,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,leadership
150,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,management
151,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,personnel management
152,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,professional occupations
153,9,11,https://services.fsd.tuni.fi/catalogue/FSD3425,professional personnel
154,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,lastensuojelu
155,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,sosiaalipalvelut
156,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,sosiaalityö
157,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,sosiaalityöntekijät
158,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,arviointi
159,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,hyvinvointi
160,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,nuoret
161,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,perheet
162,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,perhetyö
163,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,moniammatillisuus
164,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,tukeminen
165,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,palvelujärjestelmät
166,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,kokemusasiantuntijat
167,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,lapsen etu
168,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,lapset (ikäryhmät)
169,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,child protection
170,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,children
171,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,social work
172,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,social services
173,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,social workers
174,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,evaluation
175,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,families
176,10,11,https://services.fsd.tuni.fi/catalogue/FSD3786,adolescents
177,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,yksinäisyys
178,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,ihmissuhteet
179,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,sosiaaliset suhteet
180,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,läheiset
181,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,ulkopuolisuus
182,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,sosiaaliset verkostot
183,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,yhteenkuuluvuus
184,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,ystävyys
185,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,tunteet
186,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,hyvinvointi
187,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,terveys
188,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,loneliness
189,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,interpersonal relationships
190,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,well-being (health)
191,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,friends
192,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,emotional states
193,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,social networks
194,11,11,https://services.fsd.tuni.fi/catalogue/FSD3609,health
195,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,lapset (ikäryhmät)
196,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,nuoret (ikäryhmät)
197,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,vapaa-aika
198,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,harrastukset
199,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,liikunta
200,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,liikuntaharrastus
201,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,fyysinen aktiivisuus
202,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,urheilu
203,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,ajankäyttö
204,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,vapaa-ajantoiminnat
205,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,epäasiallinen kohtelu
206,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,hyvinvointi
207,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,harassment
208,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,children
209,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,adolescents
210,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,exercise (physical activity)
211,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,hobbies
212,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,leisure time
213,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,leisure time activities
214,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,physical activities
215,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,social life
216,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,sport
217,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,youth
218,12,11,https://services.fsd.tuni.fi/catalogue/FSD3535,well-being (health)
219,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,nuoret
220,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,lapset (ikäryhmä)
221,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,vapaa-aika
222,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,liikunta
223,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,harrastukset
224,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,vapaa-ajantoiminnat
225,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,sosiaaliset suhteet
226,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,mediankäyttö
227,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,internet
228,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,ystävät
229,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,adolescents
230,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,children
231,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,exercise (physical activity)
232,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,hobbies
233,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,interpersonal communication
234,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,leisure time
235,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,leisure time activities
236,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,physical activities
237,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,social life
238,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,sport
239,13,11,https://services.fsd.tuni.fi/catalogue/FSD3129,youth
240,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,Venäjän hyökkäys Ukrainaan 2022
241,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,asevelvollisuus
242,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,Euroopan unioni
243,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,kansainväliset suhteet
244,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,maanpuolustustahto
245,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,Nato
246,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,puolustus
247,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,puolustuspolitiikka
248,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,puolustusvoimat
249,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,sotilaallinen yhteistyö
250,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,tulevaisuus
251,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,turvallisuus
252,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,uhat
253,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,ulkopolitiikka
254,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,varusmiespalvelus
255,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,armed forces
256,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,conscription
257,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,defence
258,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,defence and state security policy
259,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,foreign policy
260,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,foreign relations
261,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,international alliances
262,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,international conflict
263,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,NATO
264,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,national security
265,14,11,https://services.fsd.tuni.fi/catalogue/FSD3955,war
266,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,huostaanotto
267,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,lapsen etu
268,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,lapset (ikäryhmä)
269,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,lastensuojelu
270,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,läheiset
271,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,perheet
272,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,perhesuhteet
273,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,perhetyö
274,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,sijaishuolto
275,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,sijoitetut lapset
276,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,sosiaaliset verkostot
277,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,sosiaalityö
278,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,child neglect
279,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,child protection
280,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,children in care
281,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,domestic violence
282,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,families
283,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,foster care
284,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,foster children
285,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,interpersonal relations
286,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,social interaction
287,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,social work
288,15,11,https://services.fsd.tuni.fi/catalogue/FSD3203,social workers
289,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,harrastukset
290,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,lintuharrastus
291,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,luonnonsuojelu
292,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,järjestötoiminta
293,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,järjestöt
294,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,vapaa-aika
295,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,luontoarvot
296,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,luonnontieteelliset museot
297,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,luontosuhde
298,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,sienestys
299,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,kokoukset
300,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,hyönteistiede
301,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,sienitiede
302,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,lintutiede
303,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,lintutieteilijät
304,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,kasvitieteilijät
305,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,kasvitiede
306,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,conservation of nature
307,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,environmental conservation
308,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,hobbies
309,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,leisure time activities
310,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,natural environment
311,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,ornithology
312,16,11,https://services.fsd.tuni.fi/catalogue/FSD2957,voluntary organizations
313,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,historiatietoisuus
314,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,sodat
315,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,suomettuminen
316,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,Suomen sisällissota
317,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,Suomen sisällissota
318,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,talvisota
319,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,jatkosota
320,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,maailmanhistoria
321,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,maahanmuutto
322,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,tulevaisuus
323,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,merkkihenkilöt
324,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,tiedonhankinta
325,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,tiedonlähteet
326,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,lähihistoria
327,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,kansallinen identiteetti
328,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,historia
329,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,historialliset tarinat
330,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,menneisyys
331,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,kehitys
332,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,muutos
333,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,Suomi-kuva
334,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,civil war
335,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,future
336,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,history
337,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,immigration
338,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,knowledge (awareness)
339,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,modern history
340,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,national identity
341,17,11,https://services.fsd.tuni.fi/catalogue/FSD2867,world war
342,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,luontoliikunta
343,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,luontomatkailu
344,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,luontosuhde
345,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,teknologia
346,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,retkeily
347,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,mobiilisovellukset
348,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,tietokoneohjelmat
349,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,verkkosivustot
350,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,lintuharrastus
351,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,COVID-19
352,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,valokuvaus
353,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,sosiaalinen media
354,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,computer software
355,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,COVID-19
356,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,digital games
357,18,11,https://services.fsd.tuni.fi/catalogue/FSD3504,hobbies
