id,query_string,repository_id,repository_url,project_url,version,title,description,language,doi,upload_date,download_date,download_repository_folder,download_project_folder,download_version_folder,download_method,license,license_url
249,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3445,,"Intervention Study on Increasing Physical Activity and Reducing Sedentary Behaviour of Vocational Students: Student Surveys, Body Composition Measurements and Accelerometer Data 2015-2017","The intervention study investigated the effectiveness of the 'Let's Move It' programme aiming to increase physical activity (PA) and reduce sedentary behaviour (SB) among students in vocational schools. It was conducted as a cluster-randomised parallel group trial. This dataset consists of 1) students' responses from four self-report surveys conducted over the study period, 2) accelerometer data on the students' moderate and vigorous physical activity (MVPA), sedentary time and breaks in sedenta","fi, en",https://doi.org/10.60686/t-fsd3445,2023-01-27,2026-04-16T21:58:37.489255,finnish-social-science-data-archive,FSD3445,,API-CALL,In accordance with the agreement between FSD and the depositor.,
250,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1088,,Finnish National Election Study 1991,"In this survey focusing on the Finnish parliamentary elections of 1991, voters were interviewed both before and after the elections. In the interviews before the elections, the respondents were asked if they were members of trade unions, political parties and other organisations, and how actively they were involved in the activities. They were also asked if they read newspapers and followed current affairs programmes on TV and on the radio, and if so, how often and which papers/programmes. Gener","fi, en",https://doi.org/10.60686/t-fsd1088,2012-05-16,2026-04-16T21:58:38.012541,finnish-social-science-data-archive,FSD1088,,API-CALL,In accordance with the agreement between FSD and the depositor.,
251,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2753,,Finnish Working Life Barometer: Local Government Employees 2008,"The annual survey studied employee opinion on the quality of working life in Finnish municipalities. Main themes were psychosocial working environment, job characteristics, pay systems, satisfaction with the job, employment security, training and development, capacity to work, and bullying and discrimination at work. First, the respondents were asked how many years they had worked for the employer they were working for at the time, type of contract, number of persons at the workplace, and what k","fi, en",https://doi.org/10.60686/t-fsd2753,2012-07-18,2026-04-16T21:58:38.536956,finnish-social-science-data-archive,FSD2753,,API-CALL,In accordance with the agreement between FSD and the depositor.,
252,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3925,,"Local Educational Ethos: Interviews with Pupils, Staff and Guardians in Secondary Schools 2019-2020","The data consists of interviews with pupils, carers and staff members from three different schools, in which the interviewees reflect on well-functioning schools and the urban challenges of education in segregated cities. Each interview transcript is in its own file, in one of three school-specific folders. Some of the interviews are individual interviews and some are group interviews. The data was collected as part of the Local Educational Ethos (LEE) research project. The interviews with paren","fi, en",https://doi.org/10.60686/t-fsd3925,2025-04-01,2026-04-16T21:58:39.059944,finnish-social-science-data-archive,FSD3925,,API-CALL,In accordance with the agreement between FSD and the depositor.,
253,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2756,,Finnish Working Life Barometer: Local Government Employees 2011,"The annual survey studied employee opinion on the quality of working life in Finnish municipalities. Main themes were psychosocial working environment, job characteristics, pay and working time arrangements, satisfaction with the job, employment security, training and development, capacity to work, telework, and bullying and discrimination at work. First, the respondents were asked how many years they had worked for the employer they were working for at the time, type of contract, number of pers","fi, en",https://doi.org/10.60686/t-fsd2756,2012-09-21,2026-04-16T21:58:39.578291,finnish-social-science-data-archive,FSD2756,,API-CALL,In accordance with the agreement between FSD and the depositor.,
254,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2726,,Finnish National Election Study 2011: Telephone Interviews among Swedish-speaking Voters,This survey charted the political views of eligible voters in the 2011 Finnish parliamentary elections. The data was collected in both Finnish and Swedish. This dataset contains the interviews in Swedish (see FSD2673 for the data on Finnish-speaking population). Questions in the interview are for the most part the same in both datasets; the questions about language policy differ somewhat and there are added questions about language for Swedish-speakers. The data is also available in Swedish. The,"fi, en",https://doi.org/10.60686/t-fsd2726,2012-05-21,2026-04-16T21:58:40.097395,finnish-social-science-data-archive,FSD2726,,API-CALL,In accordance with the agreement between FSD and the depositor.,
255,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2201,,Jyväskylä Longitudinal Study of Personality and Social Development (JYLS): Medical Examinations of 42-Year-Olds 2001,"The data are part of the Jyväskylä Longitudinal Study of Personality and Social Development (JYLS), in which the same individuals have been followed over 30 years. At this research stage, data were collected using a life situation questionnaire, an interview, personality tests, self-rating questionnaires, and a medical examination. This dataset contains the medical examinations of 42-year-olds. The medical examinations consisted of separate sections conducted by a nurse and a physician. The medi","fi, en",https://doi.org/10.60686/t-fsd2201,2008-04-11,2026-04-16T21:58:40.615781,finnish-social-science-data-archive,FSD2201,,API-CALL,In accordance with the agreement between FSD and the depositor.,
256,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3489,,Perceptions of Workplace Well-being by Early Childhood Education Teachers Working in a Natural Environment 2020,"The dataset consists of 12 interviews with early childhood education teachers who work in forest nursery groups on their views on and experiences of their jobs and occupational well-being. The interviews were conducted virtually on the Microsoft Teams platform. The interviews consisted of questions that charted the interviewees' work in forest- and nature-oriented early childhood education groups. In forest nursery groups, most of the teaching as well as other nursery activities take place in na","fi, en",https://doi.org/10.60686/t-fsd3489,2022-08-18,2026-04-16T21:58:41.140258,finnish-social-science-data-archive,FSD3489,,API-CALL,In accordance with the agreement between FSD and the depositor.,
257,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2819,,Gender Minorities at Work 2003: Open-ended Responses,"The dataset contains the responses to the open-ended questions in Gender Minorities at Work 2003 study (FSD2797). This separate dataset has been created because including the full responses in the quantitative dataset has not been possible. The study explored the work-related circumstances and experiences of gender minorities in Finland. The study was part of the EQUAL Initiative - funded by the European Social Fund and Ministry of Employment, Finland - whose aim was to chart and improve the lab","fi, en",https://doi.org/10.60686/t-fsd2819,2013-05-06,2026-04-16T21:58:41.666358,finnish-social-science-data-archive,FSD2819,,API-CALL,In accordance with the agreement between FSD and the depositor.,
258,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2174,,Finnish Local Government 2004: Social Services for Elderly and Disabled 2000: Managers of Service Institutions,"This survey is part of the social and health services research in the Finnish Local Government 2004 research programme. The research subjects were administration, service provision, and development policies of municipal services for the elderly and the disabled. The respondents were managers of service institutions for the elderly and the disabled in research municipalities. Social services for the elderly and the disabled have also been researched in 1997 and 2002. First, the respondents' opini","fi, en",https://doi.org/10.60686/t-fsd2174,2008-03-26,2026-04-16T21:58:42.192004,finnish-social-science-data-archive,FSD2174,,API-CALL,In accordance with the agreement between FSD and the depositor.,
259,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1014,,Finnish Voter Barometer 1987,"The variables describe the following: interest in politics, left/right dimension, opinions on the 1987 parliamentary elections, the voting decision, matters that affected the voting decision, information sources which supported one's decision to vote, voting certainty, voting in the 1984 municipal elections, presidential elections, image of the parties, the preferred government coalition, significance of the party leader to a party, political action, trust in politicians, and opinions on the par","fi, en",https://doi.org/10.60686/t-fsd1014,2002-03-22,2026-04-16T21:58:42.718117,finnish-social-science-data-archive,FSD1014,,API-CALL,In accordance with the agreement between FSD and the depositor.,
260,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3408,,Indebtedness and Related Feelings of Shame 2019-2020,"The dataset consists of texts written on Finnish experiences of and feelings related to indebtedness. The invitation to write prompted the participants to discuss, among other topics, how they had become indebted, how the feeling of shame was connected to the reasons why they were indebted, and in which situations they had experienced shame. Additionally, the participants were asked to write about the help they had sought for indebtedness and to describe their current situation. Main themes in t","fi, en",https://doi.org/10.60686/t-fsd3408,2021-09-23,2026-04-16T21:58:43.243718,finnish-social-science-data-archive,FSD3408,,API-CALL,In accordance with the agreement between FSD and the depositor.,
261,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3846,,Child Barometer 2022,"The study surveyed Finnish six- and seven-year-olds' thoughts on safety. Safety is explored through five themes: things that promote safety, how safety is experienced in different environments, experiences of insecurity, the definition of safety and children's experiences of being interviewed. First, the child's parent was asked for background information, followed by questions for the child. First, the child was asked about things that make him or her feel safe. The things that promote safety w","fi, en",https://doi.org/10.60686/t-fsd3846,2024-10-30,2026-04-16T21:58:43.775998,finnish-social-science-data-archive,FSD3846,,API-CALL,In accordance with the agreement between FSD and the depositor.,
262,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1321,,Living Conditions of Social Assistance Recipients and Social Work 1996,"The survey charted the living conditions, life experiences and client relationship of social assistance recipients and social work. First, the respondents were asked to assess their childhood and childhood home, for example, who had looked after them the most and whether there had been serious conflicts or drinking problems in the family. The respondents were asked how many times they had moved during their lifetime and why. They were also asked to state different illnesses that reduced their wo","fi, en",https://doi.org/10.60686/t-fsd1321,2004-06-29,2026-04-16T21:58:44.309895,finnish-social-science-data-archive,FSD1321,,API-CALL,In accordance with the agreement between FSD and the depositor.,
263,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2659,,Finnish Working Life Barometer 1997,"The survey studied employee opinion on the quality of working life in Finland. Main themes were job characteristics, work environment, conflicts at the workplace, influence over decisions, working hours, wages, employment security and equality. The year 1997 survey contained new questions on discrimination. First, the respondents were asked about the number of years they had worked for the employer they were working for at the time, type of contract, number of persons at the workplace, what kind","fi, en",https://doi.org/10.60686/t-fsd2659,2012-02-09,2026-04-16T21:58:44.845088,finnish-social-science-data-archive,FSD2659,,API-CALL,In accordance with the agreement between FSD and the depositor.,
264,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2104,,Tales and Stories Told by Children 1995-2005,"The archived data consist of 3,500 tales or stories told by Finnish children aged under 16 and recorded in electronic, written format. The participatory and narrative Storycrafting method was used to collect them. Data collection took place between 1995 and 2005, mainly by the nationwide Satukeikka project coordinated by the National Research and Development Centre for Welfare and Health (STAKES), and some by the Children are Telling network. Hundreds of employees in family day care services, da","fi, en",https://doi.org/10.60686/t-fsd2104,2007-06-25,2026-04-16T21:58:45.374175,finnish-social-science-data-archive,FSD2104,,API-CALL,In accordance with the agreement between FSD and the depositor.,
265,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2735,,Ethnography of Practical Nurse Education: Teacher Interviews 2007-2010,The data are part of a wider ethnographic study in which the everyday life in an educational institution for social and health care in the capital area of Finland was observed. The study also included student interviews (FSD2736) and field notes (FSD2575). The data consist of 14 interviews. The interviewees were teachers whose classes were observed (see FSD2575) and one study advisor. The interviews conducted were ethnographic interviews based on the observations made. While the main themes were,"fi, en",https://doi.org/10.60686/t-fsd2735,2012-11-27,2026-04-16T21:58:45.904105,finnish-social-science-data-archive,FSD2735,,API-CALL,In accordance with the agreement between FSD and the depositor.,
266,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1001,,Finnish Voter Barometer 1974,"The variables describe the following: image of the parties, party membership, interest in politics, membership in organisations, voting in the 1972 parliamentary and municipal elections, voting certainty, party choices, satisfaction with the government, necessity of new elections, forming of the cabinet, opinions on parties and politics, economic situation, agreement reached through collective bargaining, and the actions of political youth organisations. Some variables are connected with the int","fi, en",https://doi.org/10.60686/t-fsd1001,2002-03-22,2026-04-16T21:58:46.434344,finnish-social-science-data-archive,FSD1001,,API-CALL,In accordance with the agreement between FSD and the depositor.,
267,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2378,,Politics and Power Games 2006-2007,"The national Politics and Power Games study investigated Finnish experiences of political and social life in different periods of time and from different points of view. Themes included: politics in the family, opportunities to influence things in different time periods, voting and candidates, gender and politics, power and political contenders etc. The respondents were participants in a writing contest in which they were asked to write a text about Finnish politics and changes in it over time, ","fi, en",https://doi.org/10.60686/t-fsd2378,2014-01-17,2026-04-16T21:58:46.965921,finnish-social-science-data-archive,FSD2378,,API-CALL,In accordance with the agreement between FSD and the depositor.,
268,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3142,,Finnish Opinions on Security Policy and National Defence 2016,"The annual survey charted Finnish public opinion on foreign policy, defence policy, security, military alliances, military service, and international armed conflicts at the time of the survey. Some questions examined views on factors affecting safety and security. Opinions were charted on the success of foreign policy in the previous few years, funds allocated to the Defence Forces, whether Finland should resort to armed defence in case of any sort of attack, and how the global security situatio","fi, en",https://doi.org/10.60686/t-fsd3142,2017-04-03,2026-04-16T21:58:47.496299,finnish-social-science-data-archive,FSD3142,,API-CALL,In accordance with the agreement between FSD and the depositor.,
269,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2576,,"Smash Asem, Legal Proceedings and the Media 2008","The study investigated legal processes and the role and power of the media in connection with the Smash Asem demonstration in Helsinki, Finland in 2006. The dataset consists of interviews of individuals involved in the demonstration itself or its consequences, such as activists, police authorities, other authorities, researchers and high-ranking authorities of the judiciary. In addition to the role and significance of the media, the interviews also covered civil rights and the exercise of police","fi, en",https://doi.org/10.60686/t-fsd2576,2012-09-17,2026-04-16T21:58:48.038241,finnish-social-science-data-archive,FSD2576,,API-CALL,In accordance with the agreement between FSD and the depositor.,
270,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3529,,Media and Power 2019,"The survey charted the relationship between political decision-making and the media in Finland. The survey was conducted as part of the 'Mediatization of governance. A study on media power in economic and environmental policy networks' (MeGo) research project, funded by the Academy of Finland. The respondents included people in influential positions in eight different sectors: trade and industry, politics, government, justice system, police, trade unions, research, and civic and cultural activit","fi, en",https://doi.org/10.60686/t-fsd3529,2022-10-04,2026-04-16T21:58:48.569332,finnish-social-science-data-archive,FSD3529,,API-CALL,In accordance with the agreement between FSD and the depositor.,
271,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2196,,Family Interviews on Children's Mobile Phone Use 1997,The survey charted the use of mobile phones in Finnish families and among children in particular. The archived material consists of family interviews conducted in 1997. Topics included the role of mobile communication in families and children's mobile phone use. The dataset consists of 31 interviews. The dataset is only available in Finnish.,"fi, en",https://doi.org/10.60686/t-fsd2196,2008-12-02,2026-04-16T21:58:49.102579,finnish-social-science-data-archive,FSD2196,,API-CALL,In accordance with the agreement between FSD and the depositor.,
272,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3223,,Finnish Opinions on Security Policy and National Defence 2017,"The annual survey charted Finnish public opinion on foreign policy, defence policy, security, military alliances, military service, and ongoing international armed conflicts at the time of the survey. Some questions examined views on factors affecting safety and security. Opinions were charted on the success of foreign policy in the previous few years, funds allocated to the Defence Forces, whether Finland should resort to armed defence in case of any sort of attack, and how the global security ","fi, en",https://doi.org/10.60686/t-fsd3223,2018-03-28,2026-04-16T21:58:49.634713,finnish-social-science-data-archive,FSD3223,,API-CALL,In accordance with the agreement between FSD and the depositor.,
273,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3470,,Finnish Cultural Sector during the COVID-19 Pandemic 2020,"The dataset consists of self-administered written texts by workers in the Finnish cultural sector on their experiences during the coronavirus pandemic. During the COVID-19 pandemic, many cultural sector workers had their work hours reduced or cut altogether. The writing invitation aimed to collect texts about how cultural sector workers coped with the exceptional circumstances of the pandemic period. The data collection took place during the first wave of the coronavirus pandemic and the followi","fi, en",https://doi.org/10.60686/t-fsd3470,2023-01-24,2026-04-16T21:58:50.162957,finnish-social-science-data-archive,FSD3470,,API-CALL,In accordance with the agreement between FSD and the depositor.,
274,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2577,,Creation of the Innovation University and the Media 2008,"The data consist of 15 face-to-face interviews studying the thoughts of Finnish elite power brokers on the media and its influence on their work. The example case in these interviews was the creation of an Innovation University (subsequently called the Aalto University) in Finland by merging three existing universities. Questions covered what kind of impact media publicity had had on planning and decision-making regarding the Innovation University, the relationship between the media and the inte","fi, en",https://doi.org/10.60686/t-fsd2577,2011-07-27,2026-04-16T21:58:50.692343,finnish-social-science-data-archive,FSD2577,,API-CALL,In accordance with the agreement between FSD and the depositor.,
275,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3307,,Child Barometer 2018,"The study charted how 6-year-old Finnish children exercised and spent their leisure time. Both the children and their parents were interviewed for the study. The study was funded by the State Youth Council. First, the parents were asked about their children's hobbies, participation in instructed activities during leisure time and the amount of exercise they got. Reasons behind the child not exercising (e.g. they did not like exercise, had no time or had a fear of not succeeding) were also charte","fi, en",https://doi.org/10.60686/t-fsd3307,2020-07-01,2026-04-16T21:58:51.225236,finnish-social-science-data-archive,FSD3307,,API-CALL,In accordance with the agreement between FSD and the depositor.,
276,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2665,,Finnish Working Life Barometer 2003,"The annual survey studied employee opinion on the quality of working life in Finland. Main themes were psychosocial working environment, job characteristics, pay systems, satisfaction with the job, employment security, training and development, capacity to work, and bullying and discrimination at work. The year 2003 survey contained more questions than previously on workplace characteristics. First, the respondents were asked how many years they had worked for the employer they were working for ","fi, en",https://doi.org/10.60686/t-fsd2665,2011-12-08,2026-04-16T21:58:51.755854,finnish-social-science-data-archive,FSD2665,,API-CALL,In accordance with the agreement between FSD and the depositor.,
277,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3621,,Interviews with Employees and Entrepreneurs in the Private Sports and Physical Activity Sector 2016-2017,"This dataset consists of interviews with employees and entrepreneurs in the private sports and physical activity sector in Finland. The data were collected as part of the Uuden työn sukupuolistavat käytännöt ja sopimisen muodot project (2016-2018), funded by the Finnish Work Environment Fund. First, the entrepreneurs were asked about the history, current state, branding, and prospects of their company. The employees were asked about their daily work routines and experiences of success or failure","fi, en",https://doi.org/10.60686/t-fsd3621,2022-07-27,2026-04-16T21:58:52.282069,finnish-social-science-data-archive,FSD3621,,API-CALL,In accordance with the agreement between FSD and the depositor.,
278,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3835,,Effectiveness of Finland's Crisis Management Operations in Afghanistan: Interviews 2023,"The data consists of interviews with crisis management actors, in which they talk about Finland's crisis management activities in international crisis management operations related to Afghanistan during the period of 2002-2021. The interviewees covered the administrative sectors and central agencies that are central to crisis management, as well as a period of two decades. The data was collected by the VNTEAS Afghanistan Research Consortium coordinated by the Prime Minister's Office. The study f","fi, en",https://doi.org/10.60686/t-fsd3835,2024-08-23,2026-04-16T21:58:52.807531,finnish-social-science-data-archive,FSD3835,,API-CALL,In accordance with the agreement between FSD and the depositor.,
279,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3474,,Multicultural Young Adults' Views on Multiculturalism in Finland 2020,This dataset consists of texts written by multicultural young adults on their perceptions and experiences of cultural pluralism in Finland. The invitation to write aimed to reach young adults aged 35 and under and whose parents came from different cultures. The writing guidelines directed the participants to discuss their multicultural everyday life in Finland. Themes in the texts included the participants' relationship with the cultures of their parents and situations in which their multicultur,"fi, en",https://doi.org/10.60686/t-fsd3474,2021-07-05,2026-04-16T21:58:53.330956,finnish-social-science-data-archive,FSD3474,,API-CALL,In accordance with the agreement between FSD and the depositor.,
280,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2171,,Mobile Phone and Media Diaries 1999-2001,"The data consist of 17 diaries written by young Finnish girls and boys, recording their use of mobile phones and the media. The time period for keeping the diary was generally a week, the participants were mostly 15-17 years old, and the diaries were written in 1999 and in 2001. The seven diaries written in 1999 focused mainly on experiences and perceptions of mobile phone use, while the ten diaries written in 2001 covered media use as well as mobile phone use. In 2001, the participants also wro","fi, en",https://doi.org/10.60686/t-fsd2171,2011-07-26,2026-04-16T21:58:53.861843,finnish-social-science-data-archive,FSD2171,,API-CALL,In accordance with the agreement between FSD and the depositor.,
281,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2407,,State of the Finnish News Media 2008,"In the study, the news output of nineteen Finnish media (newspapers, TV, and radio) during 14 days between October 2007 and March 2008 was analysed. In total, the research material consists of 3,008 news stories or groups of stories. The status, nature and topic of the news story were coded and categorized from the material. Other content that was coded included the main actor's/character's reference group, position in the hierarchy of the institution, gender, and age group. Additionally, the ce","fi, en",https://doi.org/10.60686/t-fsd2407,2009-05-18,2026-04-16T21:58:54.392923,finnish-social-science-data-archive,FSD2407,,API-CALL,In accordance with the agreement between FSD and the depositor.,
282,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2719,,Children's Media Barometer 2011,"The survey focused on media use and experiences of media education of children aged 7 - 11 in Finland. Media devices in the respondents' room or elsewhere at home and amount of television, videos or other recorded programmes watched were investigated. Some questions covered habits of playing video games (online, on pc or game console), frequency of Internet use, reading habits and how often an adult read to the respondents. The respondents were asked how often they read comics, newspapers and ma","fi, en",https://doi.org/10.60686/t-fsd2719,2012-05-10,2026-04-16T21:58:54.925981,finnish-social-science-data-archive,FSD2719,,API-CALL,In accordance with the agreement between FSD and the depositor.,
283,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2542,,Social Class of University Students 2009-2010,"The data consist of 42 narratives written by university students on their self-perceived social class, parents' social class, the significance of social class in the university environment, and experiences of university studies. The writing invitation was sent to the e-mail lists of student organisations for students studying social research, social work, social policy, social psychology or similar subjects in Finnish universities. Instructions given to narrative writers also asked them to provi","fi, en",https://doi.org/10.60686/t-fsd2542,2011-07-28,2026-04-16T21:58:55.459508,finnish-social-science-data-archive,FSD2542,,API-CALL,In accordance with the agreement between FSD and the depositor.,
284,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3369,,Substance Abuse Treatment in Community Sanctions Offices: Pre- and Post-treatment Surveys 2007-2010,"This study charted Finnish community sanctions clients' situation in life and alcohol and drug use. Main themes included the problems that arose from the respondents' substance use, their motivation to stop using substances, and their use of social services. Additionally, the data include evaluations of client meeting discussions between community sanctions office employees and clients. The data were collected as part of a research project on the adherence of motivational interviewing in the ini","fi, en",https://doi.org/10.60686/t-fsd3369,2021-02-25,2026-04-16T21:58:55.982969,finnish-social-science-data-archive,FSD3369,,API-CALL,In accordance with the agreement between FSD and the depositor.,
285,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3341,,Interviews on Substance Abuse Prevention and Gambling Harm 2016-2017,"The study charted how substance abuse prevention, especially prevention of gambling problems, was provided in three regions in Finland. The aim of the study was to examine how different regions had enacted the new substance abuse prevention law, which came into effect in December 2015, ruling that drug substance abuse prevention should be provided as a part of public services. In each region, individual interviews from social welfare and health care managers as well as group interviews from subs","fi, en",https://doi.org/10.60686/t-fsd3341,2020-06-08,2026-04-16T21:58:56.514977,finnish-social-science-data-archive,FSD3341,,API-CALL,In accordance with the agreement between FSD and the depositor.,
286,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2504,,Media and Power 2009,"The study charted the relationship between the media and political decision-making in Finland. Representatives of the Finnish decision-making system answered questions focusing on themes such as the use of power in the Finnish society, media use, cooperation between decision-makers and journalists, influence of the media on decision-making, and journalism and political publicity. The data are part of ""Media as a Holder and a Vehicle of Power"" research project. The aim of this survey was to test ","fi, en",https://doi.org/10.60686/t-fsd2504,2010-06-15,2026-04-16T21:58:57.037026,finnish-social-science-data-archive,FSD2504,,API-CALL,In accordance with the agreement between FSD and the depositor.,
287,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1270,,Professional Identity of Finnish Air Traffic Controllers 1996,"The study consists of group interviews with air traffic controllers in eight civil aviation administration units. Air traffic controllers discussed their work motivation, main characteristics of the job, work load, ""near miss"" incidents, and relations with their supervisors and the Finnish Civil Aviation Administration (i.e. the employer). Public perception versus the controllers' own perceptions of their wage level were discussed. The dataset is only available in Finnish.","fi, en",https://doi.org/10.60686/t-fsd1270,2005-03-09,2026-04-16T21:58:57.573903,finnish-social-science-data-archive,FSD1270,,API-CALL,In accordance with the agreement between FSD and the depositor.,
288,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2118,,World Values Survey 2005: Finnish Data,"World Values Survey 2005: Finnish Data studies the respondents' values, attitudes and situation in life with various questions. The data include an oversample of Swedish-speaking population. The respondents rated the importance of various domains in life (e.g. family, work, leisure time). Views were probed on happiness, objectives, satisfaction with life, and whether the respondents felt that they have completely free choice and control over their lives. The survey also investigated whether the ","fi, en",https://doi.org/10.60686/t-fsd2118,2007-05-02,2026-04-16T21:58:58.100402,finnish-social-science-data-archive,FSD2118,,API-CALL,In accordance with the agreement between FSD and the depositor.,
289,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2648,,Finnish Working Life Barometer 2009,"The annual survey studied employee opinion on the quality of working life in Finland. Main themes were psychosocial working environment, job characteristics, pay systems, satisfaction with the job, employment security, training and development, capacity to work, and bullying and discrimination at work. The year 2009 study contained new questions on cooperation negotiations. First, the respondents were asked how many years they had worked for the employer they were working for at the time, type o","fi, en",https://doi.org/10.60686/t-fsd2648,2011-11-24,2026-04-16T21:58:58.637696,finnish-social-science-data-archive,FSD2648,,API-CALL,In accordance with the agreement between FSD and the depositor.,
290,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2718,,Finnish Opinions on Security Policy and National Defence 2011: Autumn,"This annual survey charted Finnish public opinion on foreign policy, defence policy, security, military alliances, military service, military reforms and Finland's military presence in Afghanistan. Opinions were charted on the success of defence and state security policy during the previous few years, funds allocated to the Defence Forces and whether Finland should resort to armed defense in case of any sort of attack. Respondents were asked how the global security situation would develop in the","fi, en",https://doi.org/10.60686/t-fsd2718,2012-04-24,2026-04-16T21:58:59.173789,finnish-social-science-data-archive,FSD2718,,API-CALL,In accordance with the agreement between FSD and the depositor.,
291,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3697,,Initial and Follow-Up Interviews with Patients Participating in Work Ability Support Services in Primary Health Care 2021-2022,"The dataset covers the experiences of primary health care clients of the work ability coordinator's work and functional ability support service in Finland. All interviewees participated in both the initial and follow-up interviews. The first interview took place immediately after the first visit to the work ability coordinator and the follow-up interview after the last visit. The time span was approximately six months. The number of visits to the work ability coordinator may have varied, but eac","fi, en",https://doi.org/10.60686/t-fsd3697,2025-01-02,2026-04-16T21:58:59.716178,finnish-social-science-data-archive,FSD3697,,API-CALL,In accordance with the agreement between FSD and the depositor.,
292,,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3297,,EduMAP: Interviews with Adult Education Policy-Makers and Personnel on the Social Exclusion of Young Adults 2017: Germany,"This dataset includes interviews with educational personnel and policy-makers in the adult education sector in Germany working with vulnerable young adults. The interviews discuss contents of study programmes provided by the organisation, pedagogical approaches, gender equality, life management, social problems, socioeconomic status, and active participatory citizenship. The dataset is a ten-interview sample of the interviews collected in Germany for the Europe-wide EduMAP project (Adult Educati","fi, en",https://doi.org/10.60686/t-fsd3297,2019-04-10,2026-04-16T21:59:00.246894,finnish-social-science-data-archive,FSD3297,,API-CALL,In accordance with the agreement between FSD and the depositor.,
