id,project_id,repository_id,repository_url,project_url,file_name,file_type,status
167,167,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1000,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
168,168,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3911,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
169,169,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3100,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
170,170,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3139,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
171,171,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3861,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
172,172,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3828,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
173,173,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3438,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
174,174,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2269,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
175,175,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3776,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
176,176,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3409,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
177,177,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2578,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
178,178,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3822,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
179,179,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3475,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
180,180,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3412,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
181,181,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2731,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
182,182,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3878,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
183,183,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2564,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
184,184,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2108,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
185,185,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2207,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
186,186,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3542,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
187,187,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1007,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
188,188,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2658,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
189,189,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3109,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
190,190,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2754,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
191,191,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3887,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
192,192,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3102,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
193,193,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3691,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
194,194,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2263,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
195,195,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2373,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
196,196,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3417,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
197,197,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2958,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
198,198,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2715,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
199,199,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3378,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
200,200,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2199,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
201,201,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2575,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
202,202,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2823,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
203,203,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2510,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
204,204,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2751,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
205,205,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2619,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
206,206,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3243,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
207,207,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3685,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
208,208,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3080,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
209,209,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3038,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
210,210,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2508,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
211,211,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2074,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
212,212,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3497,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
213,213,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2629,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
214,214,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2200,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
215,215,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2785,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
216,216,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3459,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
217,217,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2618,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
218,218,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2516,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
219,219,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3383,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
220,220,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2605,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
221,221,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3767,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
222,222,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3675,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
223,223,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3141,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
224,224,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3997,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
225,225,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2103,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
226,226,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2097,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
227,227,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3929,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
228,228,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3410,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
229,229,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4023,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
230,230,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2616,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
231,231,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2205,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
232,232,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3715,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
233,233,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1003,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
234,234,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3995,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
235,235,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3393,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
236,236,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2977,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
237,237,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3293,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
238,238,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4026,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
239,239,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2914,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
240,240,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3317,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
241,241,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2795,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
242,242,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3332,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
243,243,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2855,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
244,244,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1038,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
245,245,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2515,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
246,246,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3864,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
247,247,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3290,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
248,248,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2398,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
249,249,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3445,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
250,250,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1088,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
251,251,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2753,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
252,252,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3925,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
253,253,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2756,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
254,254,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2726,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
255,255,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2201,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
256,256,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3489,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
257,257,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2819,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
258,258,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2174,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
259,259,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1014,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
260,260,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3408,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
261,261,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3846,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
262,262,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1321,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
263,263,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2659,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
264,264,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2104,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
265,265,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2735,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
266,266,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1001,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
267,267,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2378,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
268,268,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3142,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
269,269,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2576,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
270,270,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3529,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
271,271,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2196,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
272,272,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3223,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
273,273,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3470,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
274,274,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2577,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
275,275,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3307,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
276,276,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2665,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
277,277,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3621,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
278,278,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3835,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
279,279,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3474,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
280,280,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2171,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
281,281,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2407,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
282,282,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2719,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
283,283,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2542,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
284,284,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3369,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
285,285,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3341,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
286,286,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2504,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
287,287,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1270,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
288,288,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2118,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
289,289,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2648,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
290,290,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2718,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
291,291,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3697,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
292,292,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3297,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
293,293,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2662,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
294,294,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1320,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
295,295,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3072,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
296,296,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3427,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
297,297,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3429,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
298,298,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3857,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
299,299,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2788,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
300,300,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3374,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
301,301,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2668,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
302,302,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3912,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
303,303,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3016,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
304,304,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3903,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
305,305,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3738,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
306,306,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2413,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
307,307,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1358,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
308,308,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3818,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
309,309,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3879,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
310,310,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2587,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
311,311,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3301,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
312,312,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2981,FSD2981.zip,zip,FAILED_LOGIN_REQUIRED
313,313,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2713,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
314,314,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2490,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
315,315,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3342,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
316,316,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3395,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
317,317,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3803,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
318,318,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3312,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
319,319,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3066,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
320,320,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4009,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
321,321,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1197,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
322,322,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2000,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
323,323,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2769,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
324,324,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2763,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
325,325,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2767,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
326,326,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2607,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
327,327,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD1211,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
328,328,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD4025,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
329,329,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2125,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
330,330,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3909,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
331,331,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2388,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
332,332,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2025,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
333,333,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD2246,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
334,334,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3724,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
335,335,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3326,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
336,336,11,https://www.fsd.tuni.fi/en,https://services.fsd.tuni.fi/catalogue/FSD3303,<files_not_downloaded>,unknown,FAILED_LOGIN_REQUIRED
